,csrf_token,viewer,viewer_id,country_code,language_code,locale,device_id,browser_push_pub_key,key_id,public_key,version,is_dev,rollout_hash,bundle_variant,frontend_dev,id,shortcode,height,width,gating_info,fact_check_overall_rating,fact_check_information,sensitivity_friction_info,media_overlay_info,media_preview,display_url,accessibility_caption,is_video,tracking_token,tagged_users,caption,caption_is_edited,has_ranked_comments,comments,comments_disabled,commenting_disabled_for_viewer,timestamp,likes,location,viewer_has_liked,viewer_has_saved,viewer_has_saved_to_collection,viewer_in_photo_of_you,viewer_can_reshare,video_url,has_audio,video_view_count,username,full_name,upload_date,hashtags
174,3y8DIm7eDkVXrFkXGorQ89QozqHWVtpd,,,US,en,en_US,D561AD52-2583-4AE6-82EF-3F1EF69800F9,BIBn3E_rWTci8Xn6P9Xj3btShT85Wdtne0LtwNUyRQ5XjFNkuTq9j4MPAVLvAFhXrUU1A9UxyxBA7YIOjqDIDHI,87,8dd9aad29d9a614c338cff479f850d3ec57c525c33b3f702ab65e9e057fc087e,9,False,b10813bd9030,es6,prod,2421328788962696840,CGaSbRujF6I,421,750,,,,,,ACoXv29tkZp8jiKQJgYOOf61kzTpbgFgSxzj594/EdB/nimW8oeJw3O3cRntkD/Cna+wbbl/VjGYgFZSQwOARnGDWZAiMVQ8nmovM8xdoUfLzuHH4EfrRbyrGQzDJJx16Af40MExk6KrEL2OKh2inHLZb8T+NQUguaEkiMhyEJxgYUgjPv0/zxVRJtgZf7wA/KiimnYclqOik2o3+0R/WoN1FFDJHCUqDjvTfNPt+VFFIZ//2Q==,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/121500782_124558559160272_7649312144799151639_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=sEJqpZUPzlEAX8ImMVU&tp=1&oh=e48ded0af8c5cf6766bd8db387274e22&oe=5FDF714F,,True,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiYzA5YzFkZTkyMzEwNDEwOWJjMThjNmU4OTA5NWFlMWQyNDIxMzI4Nzg4OTYyNjk2ODQwIn0sInNpZ25hdHVyZSI6IiJ9,[],Trump Number 1 ❤️🇻🇳,False,False,5471,False,True,1602864925,201280,,False,False,False,False,True,https://scontent-lga3-1.cdninstagram.com/v/t50.2886-16/121979560_137790931379579_4030959797005950577_n.mp4?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=111&_nc_ohc=cTzyTC8lDKgAX93gTi7&oe=5FDF9274&oh=35c4682ba98007dd342bdf244859d146,True,1001881.0,realdonaldtrump,President Donald J. Trump,2020-10-16 12:15:25,[]
175,sjFG846DyiyY53RXBAjUwXxktsebVU5t,,,US,en,en_US,38DE4E2B-EF73-4FC8-A03B-BBA1CE5D1554,BIBn3E_rWTci8Xn6P9Xj3btShT85Wdtne0LtwNUyRQ5XjFNkuTq9j4MPAVLvAFhXrUU1A9UxyxBA7YIOjqDIDHI,87,8dd9aad29d9a614c338cff479f850d3ec57c525c33b3f702ab65e9e057fc087e,9,False,b10813bd9030,es6,prod,2421320831160165038,CGaQnecjiKu,360,640,,,,,,ACoXjiAHSraYqlG1TmUIMn8q9Ge3bQ5uvctMRnjpQvWowDIm8HnYzgfTjFZy3cikEnP4Dn9K5YSdmpb3Nakbu8dNC66g896qFTmrKzLIMg89x3FRE8107mS0KqP9foMfzP8AhT32kjLAHHof6CiipmtL3e5oty9ZuoZRuDDDLgAjg8kc/nWdIABsLqNpP8Jzn3IHP54oorkW79TeWy9EI0IiIJkCk8rw35njp+Z9quDaeTIv5P8A4UUVvSu76/kZSSP/2Q==,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/121527367_3361767843938947_4752974943597181845_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=107&_nc_ohc=bX6qzyi9oY0AX8narxy&tp=1&oh=9c887c0a57a4c41c8437c4a6bc3da4f5&oe=5FDF70B1,,True,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiNTM4YjVmNmRhZGQ5NGYxNjhkZjU3OWJkYjgyMWQyNzIyNDIxMzIwODMxMTYwMTY1MDM4In0sInNpZ25hdHVyZSI6IiJ9,[],"Joe Biden is the President-elect. He will be inaugurated as the 46th US President on January 20, 2021. (Sources: Reuters/Edison/NEP, others)",False,False,9555,False,True,1602863974,343472,Information icon.,False,False,False,False,True,https://scontent-lga3-1.cdninstagram.com/v/t50.2886-16/121547946_723278364931041_69325454791859772_n.mp4?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=109&_nc_ohc=I-xQc_7msF8AX-3cI4a&oe=5FDFB391&oh=60f3afd23597e319d37aeb2bb415f89e,True,2797011.0,realdonaldtrump,President Donald J. Trump,2020-10-16 11:59:34,[]
176,KesczDqvFzTMrXY444wz2FiVN64lVDz6,,,US,en,en_US,F8174E4C-6FC7-4F81-BC22-0B6EDB5FB1E3,BIBn3E_rWTci8Xn6P9Xj3btShT85Wdtne0LtwNUyRQ5XjFNkuTq9j4MPAVLvAFhXrUU1A9UxyxBA7YIOjqDIDHI,87,8dd9aad29d9a614c338cff479f850d3ec57c525c33b3f702ab65e9e057fc087e,9,False,b10813bd9030,es6,prod,2420790825166294891,CGYYG35j89r,640,640,,,,,,ACoqpbohxGpdvXr/AJ/KngIf9e23n7i9vrjNPDzS8IBEp74/z/KnLZxjrlvcn/CtSCSFYnyIgccZznrg1OsAI3cfiadCqR8KNvT+tWfMUUXFa5We3YjOQcdv88VB5R9P5VdknVAWPC0BAeR3/wA+lFwsUA4Y7VBPv/8AW7/pU42BSGGDnO7AyPr7VYWMRLiqsrhunQen+eKi4yMuAeSQvGCP1z7VE0o3E78L+Of1HNSjnp6cVGsUMxPO4jrjgD6YqkrgZ0k7TMNxJVSMA9vy711ixlgDnqM1yEibGK/3T/I12MTfIv8Auj+VEtBogaJ2HFVHkW3HzcsfuqO/ufQD1/KtcdK5e4OZpc9io/DI4+lSlcRYMhkclscKM498k/561ClxDCP3Yyfx/UmpI/vP+H8qyRWqVxPQe5LEsep5rqIm+Rf90fyrlz/Suii+4v0H8qme447H/9k=,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/121612653_202077657971637_5664808858644542677_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=109&_nc_ohc=WcRwI7h07eMAX_2TZmN&tp=1&oh=933c2d3115934dda63af121dba903f31&oe=5FDFC80C,,True,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiYTgxOWI3OWMyOGY1NDEyMGJlMzQ1YmViYjgwZmU4ZTkyNDIwNzkwODI1MTY2Mjk0ODkxIn0sInNpZ25hdHVyZSI6IiJ9,[],"#Repost @erictrump
・・・
The polls are wrong!!! 🇺🇸🇺🇸🇺🇸",False,False,15765,False,True,1602800790,757513,,False,False,False,False,True,https://scontent-lga3-1.cdninstagram.com/v/t50.2886-16/121588074_2694980984073807_7495881839700820860_n.mp4?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=103&_nc_ohc=baerPvSJ_dEAX9Nm7sS&oe=5FDFEA92&oh=d630379629fcc90ad9dfecd82247f91e,True,2790833.0,realdonaldtrump,President Donald J. Trump,2020-10-15 18:26:30,['Repost']
177,1VnTRBFK8Rk2GO0P3nkODItnnDUkuKYF,,,US,en,en_US,71FBEAE4-0C55-49BE-BD3D-8E989E4C98A2,BIBn3E_rWTci8Xn6P9Xj3btShT85Wdtne0LtwNUyRQ5XjFNkuTq9j4MPAVLvAFhXrUU1A9UxyxBA7YIOjqDIDHI,87,8dd9aad29d9a614c338cff479f850d3ec57c525c33b3f702ab65e9e057fc087e,9,False,b10813bd9030,es6,prod,2420728436222012139,CGYJ6_qsyrr,1080,1080,,,,,,,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/120879514_2796592223921811_6261119625502700172_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=103&_nc_ohc=Bl-9umtfHUUAX8zsK_h&tp=1&oh=9b0a67d27a30a319cd2ee3cff35131b8&oe=6004ECF6,"Photo by President Donald J. Trump on October 15, 2020. Image may contain: one or more people, crowd, sky, cloud and outdoor.",False,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiZTRlZTY1ZDRmMTk5NDUzN2IyYzYwOGRlNDliOTk2NGYyNDIwNzI4NDM2MjIyMDEyMTM5In0sInNpZ25hdHVyZSI6IiJ9,[],THANK YOU NORTH CAROLINA!,False,False,11988,False,True,1602793338,823111,"Greenville, North Carolina",False,False,False,False,True,,,,realdonaldtrump,President Donald J. Trump,2020-10-15 16:22:18,[]
178,MFUniDIunzpYfAgX361jmGLmxjT2HpDz,,,US,en,en_US,B063C5BA-A5C6-44C1-AA6E-E7FA8BEA8EAE,BIBn3E_rWTci8Xn6P9Xj3btShT85Wdtne0LtwNUyRQ5XjFNkuTq9j4MPAVLvAFhXrUU1A9UxyxBA7YIOjqDIDHI,87,8dd9aad29d9a614c338cff479f850d3ec57c525c33b3f702ab65e9e057fc087e,9,False,b10813bd9030,es6,prod,2420227964771846921,CGWYILTsUsJ,1080,1080,,,,,,ACoqy1WplI6VFkDgHOOuKFrQkc9IF705QCeaCR0UUCDdRRinUARrKFBwuCfemq2OtTeUWAO9enTAH4fWplhiPU4/EVnexpZsrh16UuVq2kUScEK59SxGR9AOCP8A69OEcR6qo/4Ef05/+v8ASq5ibMp7hjjoKb5lSykLiMbcN12/XAPOen1qMxwg43MP++f8aVwsUd9O3EfgcUkY4P8An0o7n6UihQ+eB1/Sk8w0L/D9RQ/8X1NABvPXr/8AW9KTzRTB1H4fzrUKL6D8qQH/2Q==,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/121560985_981109302295952_4673136353652437305_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=ifZ7M_kij4AAX8tVGmR&tp=1&oh=a905358ff8000af5b1c97af68dc4beb7&oe=60058F64,"Photo by President Donald J. Trump in Des Moines, Iowa. Image may contain: crowd and sky, text that says 'UNITED STATES'.",False,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiYjEwYzQxNTNhODRmNDUxMGJjMWQ0ZTkwODdlOWUzMzUyNDIwMjI3OTY0NzcxODQ2OTIxIn0sInNpZ25hdHVyZSI6IiJ9,[],THANK YOU IOWA!,False,False,23259,False,True,1602733677,1348350,"Des Moines, Iowa",False,False,False,False,True,,,,realdonaldtrump,President Donald J. Trump,2020-10-14 23:47:57,[]
179,xDlAQT3Dy5f8O1fBaBHybIG9u04DqmWy,,,US,en,en_US,E80811D9-442C-4EB2-8834-6A94871BA84E,BIBn3E_rWTci8Xn6P9Xj3btShT85Wdtne0LtwNUyRQ5XjFNkuTq9j4MPAVLvAFhXrUU1A9UxyxBA7YIOjqDIDHI,87,8dd9aad29d9a614c338cff479f850d3ec57c525c33b3f702ab65e9e057fc087e,9,False,b10813bd9030,es6,prod,2419957110695564471,CGVaiuysJS3,1080,1080,,,,,,ACoqWRnjkLFQUJ4PeneYu7gZ5HOaW5jR3bMgXIzt49AO57iq8ZSFhtYHHAB+mc/0qYvS28vuNOVa3dla/cu3O4Hg4A6DjHvnjP0wRVRWd1yOgJ9PWqHnyS/LuJLH170sl7LHlHAyMf54601daf1YGrrz/U27K48wbADlcgn3zV6q1kQ0SnoSoJ/EmrWKze+gjCv4t0gYKGyFGM47fXFRuwC5wgKAcdSeh6+vb3q1eWDzAPHtcBcYyQT16dv1qosMcybMbZAvfI5Hb/IzV3sHYRYvtE5dCERSMMPX6f5/WpL21hwZm3k9DgjBOcY6HFT2Vu8SkNhsnOB2/H3/AEqvqsm0Kqn75O4diBjH60lq7F9DWtTiNR0wq8fhU+6qkJwg+i/+gipd9SyCxLKsIy35f5/nWFOUfJYYJz0B71alJJbPPX+VVX+6fpVIEiaP7ihcAYAJ79Bn8Pas+5USS5+8AUx/u4+Yfn+NWAchfof5CmXBIcH1Kj8MdKEy7G9ayLIuB/D0/wB3t+XSrGKy7Q/vF/H+Va1SZs//2Q==,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/121506555_188891782752493_1273620244890173457_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=Ts3-TF0fJ94AX_6hwDD&tp=1&oh=671ef546d72e18f09091b3dd727f6bd7&oe=6005D310,"Photo by President Donald J. Trump in The White House. Image may contain: 5 people, people standing and indoor.",False,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiNjMyZTc5MjRkYjEyNDgxY2JlOWMzNTcwODllNTU0MDQyNDE5OTU3MTEwNjk1NTY0NDcxIn0sInNpZ25hdHVyZSI6IiJ9,[],"Happy Birthday Joseph! 
#Repost @ivankatrump
・・・
Happy Birthday, Joseph! 🎉 We love you so much, and we DONUT know what we would do without you! 🍩 
...
Early morning celebration for our Joseph, reflecting on 7 years of the happiest memories!",False,False,7334,False,True,1602701389,617510,The White House,False,False,False,False,True,,,,realdonaldtrump,President Donald J. Trump,2020-10-14 14:49:49,['Repost']
180,JL6spas59FHN5uPF40YuJgmBeejux3Vw,,,US,en,en_US,17DF276B-0BB2-494B-8A0E-67453547CD10,BIBn3E_rWTci8Xn6P9Xj3btShT85Wdtne0LtwNUyRQ5XjFNkuTq9j4MPAVLvAFhXrUU1A9UxyxBA7YIOjqDIDHI,87,8dd9aad29d9a614c338cff479f850d3ec57c525c33b3f702ab65e9e057fc087e,9,False,b10813bd9030,es6,prod,2419786335355378412,CGUztn3M5rs,1075,1080,,,,,,ACoppttXBV92eowRj60g27125DHqT688j2xTorMzE7SwVTgsTwT3A7mpmbcMY+5x247Uru239ehVtdxqwSOcBTnr06j1FIYnj+8pXJAGR1NaMd3G7DBCbAVOeh6dPrzVa9uQ0hVcFUwQPUnrn+lXbQyTbYzYYsbu5qQzVSM+SFUA59sdKeQ3+Qa5Jxva51RaWxelfyol29+wHryT34ql5nBbGF79qhiuXcCNWKsTjPb8qsyqgR1dt8vAGc8HPPsfwro5raGPmQvbCQbkDDPPYg1TlYqSM9evr9DWnHIqRqpbbgDp+tJepbKnmKvzMcZz0znn0PSnzLSOvzFyvfT5GSzAHI6jp/jWkty2B9KyxE7ngH6n/GtETxLwQMjjvWc9fMpDIIWt5I2fjcw6+v8Anv61cJJYn3P86l1Pt9U/m1Sx/cH0qaun9eQQd9TJvU/dZ77s/mKsXESrbKQdrEKPY8c8eo65FRah9z8aW9/1cX0/oKvohdytFDLcjapLBQM8gcU46VcZ4AI/3hVvSf8AWN/uj+dbdS5WdkUlc//Z,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/121278823_393798228462756_252817103302237951_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=100&_nc_ohc=qFEzYUaNvjIAX9cHZVq&tp=1&oh=e0398b384c1e978d2e5b230cf2c6262e&oe=60061942,"Photo by President Donald J. Trump in The White House. Image may contain: 2 people, people sitting and indoor.",False,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiZjBiYzJmOTIxY2E0NGE1MWI0YzVlNGZmMDRmYzljZmUyNDE5Nzg2MzM1MzU1Mzc4NDEyIn0sInNpZ25hdHVyZSI6IiJ9,[],"#Repost @donaldjtrumpjr
・・・
🤣🤣🤣It turns out hating socialism isn’t the only thing the Masvidals @gamebredfighter and the Trumps have in common. We also eat way too much McDonald’s (see CNN’s commentary on @realdonaldtrump’s diet) so we had to stop and grab some on yesterday’s fighters against socialism bus tour in Florida. We may be onto something here elite athletes and the President of the United States love McDonald’s maybe there something special in there. My father may attribute his amazing head of hair to McD’s fries as per the articles last week🤣🤣🤣",False,False,7691,False,True,1602681031,668203,The White House,False,False,False,False,True,,,,realdonaldtrump,President Donald J. Trump,2020-10-14 09:10:31,['Repost']
181,jk05Y9PIUS4Cx4Q3oiXt1Vlb1IsD246U,,,US,en,en_US,D9872EE8-8C60-4722-8285-9481D27287DD,BIBn3E_rWTci8Xn6P9Xj3btShT85Wdtne0LtwNUyRQ5XjFNkuTq9j4MPAVLvAFhXrUU1A9UxyxBA7YIOjqDIDHI,87,8dd9aad29d9a614c338cff479f850d3ec57c525c33b3f702ab65e9e057fc087e,9,False,b10813bd9030,es6,prod,2419572566159219348,CGUDG3yM1qU,1080,1080,,,,,,ACoqHkZxmPBQg5OQD+FZ7xFW4PPX/JHWnQwsByOvfPT86kaAqdu5SOuQD+XOP5U99xWLCTswyeMVbrNwyfLkHjj1/wA/WpBMVGC2Of8AIppsVrl122DP9cVF549P1qrMjSAEnqM/59MU8Q8cBT75HNJtjsZzM/GSc9smpt+5gSCfYd+np0qttbGGHfI54qwseUAPBbI+hH+INBSV9hT/AK3aQMDBboAB9c/n649qao+YFfup9Pmx06+tH2Y7gAM4xgYzTLrarbR1GOPT15p77iHI0mcnp3+Zf8a01NuAASvA9P8A69YB59PzFJ+X5j/GkBeWYl/nAA647Dj+vf1NQxhlJbsGA/E5P9KZcnaxxxjGMduDV1QPJb/gH8zQtfnf8ik7ST7NfmW1uV52ryOnvnj88monkgz+92lxxzknj14pqDmP/gX86ryqDkkAnJoWyKqJKTS7kxltewTr/dPTv2p3n2v+z+R/wrP2jHQUm0egpmR//9k=,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/121557083_631491590871727_1574822569154741909_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=107&_nc_ohc=RS-R-KJ1eEUAX-mlv69&tp=1&oh=3bb0281c9343965b3523184586d44522&oe=6006742A,"Photo by President Donald J. Trump on October 13, 2020. Image may contain: sky, car and outdoor.",False,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiMjI0ODIwMDRhMjc0NGExOGEzZjJjOTM5ZGNiMWYyZTcyNDE5NTcyNTY2MTU5MjE5MzQ4In0sInNpZ25hdHVyZSI6IiJ9,[],SW MICHIGAN PATRIOTS https://fb.me/e/3pIUgWgDV,False,False,13142,False,True,1602655548,1027845,,False,False,False,False,True,,,,realdonaldtrump,President Donald J. Trump,2020-10-14 02:05:48,[]
182,4JXwq6oTJ6uLHOgDYcaWbKNv6OD7VELy,,,US,en,en_US,11426A3B-61E0-4333-AB0E-704BF2BBC7CB,BIBn3E_rWTci8Xn6P9Xj3btShT85Wdtne0LtwNUyRQ5XjFNkuTq9j4MPAVLvAFhXrUU1A9UxyxBA7YIOjqDIDHI,87,8dd9aad29d9a614c338cff479f850d3ec57c525c33b3f702ab65e9e057fc087e,9,False,b10813bd9030,es6,prod,2419572059923409412,CGUC_gUMeoE,1200,1080,,,,,,,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/121498414_196906431841871_548312163206303293_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=111&_nc_ohc=2ijnGjd3T3UAX-GNwqB&tp=1&oh=77019c1b0bd994c95419ac2cb7c9f949&oe=600815A5,"Photo by President Donald J. Trump on October 13, 2020. Image may contain: 2 people, people standing and beard, text that says 'DA FIGH FIGHTERS AGAINST SOCIALISM TAMPA,FL.ORIDA TAMPA, ***** 门 donaldjtrumpjr'.",False,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiN2UzNTU4YTdiZDM1NGU1NTkyZmY2YjdiZTcyMzAwNTQyNDE5NTcyMDU5OTIzNDA5NDEyIn0sInNpZ25hdHVyZSI6IiJ9,[],"#Repost @donaldjtrumpjr with @make_repost
・・・
Awesome bus tour around Florida with the legendary @gamebredfighter talking the perils of socialism and communism. Jorge’s family story is an incredible one and he gets what the democrats plan is and know where that leads. It’s an honor to be in the fight with him. 
COME SEE US IN LAUDERDALE AND MIAMI THIS EVENING IF YOU CAN!!!",False,False,4189,False,True,1602655488,491381,The White House,False,False,False,False,True,,,,realdonaldtrump,President Donald J. Trump,2020-10-14 02:04:48,['Repost']
183,EzIEfgLAhestKXAWLERRsIYJHeaoOHV0,,,US,en,en_US,441B8A57-6ADC-43D9-8879-41EC3F2617F9,BIBn3E_rWTci8Xn6P9Xj3btShT85Wdtne0LtwNUyRQ5XjFNkuTq9j4MPAVLvAFhXrUU1A9UxyxBA7YIOjqDIDHI,87,8dd9aad29d9a614c338cff479f850d3ec57c525c33b3f702ab65e9e057fc087e,9,False,b10813bd9030,es6,prod,2419464368173478889,CGTqgYjsfPp,720,1080,,,,,,,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/121388680_656026405098617_1438895318978352455_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=Ia6H81YcNcQAX8x_Jgy&tp=1&oh=8cc58ee7883812eeb685a71f49be449c&oe=60052ABF,"Photo by President Donald J. Trump on October 13, 2020. Image may contain: one or more people and crowd, text that says 'L erictrump'.",False,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiNDAwN2IxM2U2NDQ5NGRiYTg2NDg2ZDY5N2YxMTg2MzEyNDE5NDY0MzY4MTczNDc4ODg5In0sInNpZ25hdHVyZSI6IiJ9,[],"#Repost @erictrump with @make_repost
・・・
Thank you Minnesota! We love you! Lets turn MN RED and let’s #KeepAmericaGreat!! 🇺🇸🇺🇸🇺🇸",False,False,3421,False,True,1602642650,381773,,False,False,False,False,True,,,,realdonaldtrump,President Donald J. Trump,2020-10-13 22:30:50,"['Repost', 'KeepAmericaGreat']"
184,frBBFEz7JzHhzX5w7WwA8Ps1WMljbkJI,,,US,en,en_US,14343688-1AD5-43DE-9C8A-78EF59DDB348,BIBn3E_rWTci8Xn6P9Xj3btShT85Wdtne0LtwNUyRQ5XjFNkuTq9j4MPAVLvAFhXrUU1A9UxyxBA7YIOjqDIDHI,87,8dd9aad29d9a614c338cff479f850d3ec57c525c33b3f702ab65e9e057fc087e,9,False,b10813bd9030,es6,prod,2419445799939454678,CGTmSLis7bW,1349,1080,,,,,,ACEqYsLOoZSMA/Nj0/H+XXNNuGCsU+9wOenuKhscu/mN34H8iT9B09+lLcSB5NwJwp6/Q8AA88Y6iosXfoX4bQ43L34x0HPOeefpVSZCylM/dIJ9v8c1GNRfc2M4IGBk8HuffPNSC6wpLqCedpHAP1HfBpWNIrmWhX8hPVv0oqb7Qf8Anmv5UUWZXs35fePW1ZG8oSRB8427jnPp93k+1RS2oOC0sQBJ/iPJHX+HtxViaGVrltqMf3qsPl+Ugdy/UfgcHv0pqRvG6O8TuoebKhCchsAcHjn/APVW1rnKtBhsth5eL5hkcnkHoc7eRUzWUiqrb4wobAO44Len3euR0qWCOWGMKQ6EszALGHChiMLk9CME4HrzzUP2CdtzrnHnZKEYyAQQ6/mc+o9cVNk212NruCTXXf8Aq3+ZJ/ZE3+z/AN9t/wDE0V0lFKxFzLl1VInZGVjsOCRj9Mkfl1zwM1DNfxy4JEigFwCMDkDr16+g68mrEkSNnKg5ZzyB19frUSwxnqqn5m7D+7VJXE9HoRQ3kcTZxISxCqDjHUgkc8AEYweRxjvVlNUSQgIrNkhT90YJzgHJ9FJ+lRmCMKSFXO8dhViOJFIwqjlDwB2DY/LtTshNt7l6iiipA//Z,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/121536309_1771241806372395_1755242521503078246_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=103&_nc_ohc=P7ApljNX26cAX8-AWMf&tp=1&oh=5bf5888fa674211d2e68d267e2a4fcd7&oe=600694BD,"Photo by President Donald J. Trump on October 13, 2020. Image may contain: 4 people, text that says 'BIDEN FOR XRESIDENT'.",False,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiYjYzM2Q3YThkOTkzNGY1MmJlZjJkNjY5MGU5OWE4ZjEyNDE5NDQ1Nzk5OTM5NDU0Njc4In0sInNpZ25hdHVyZSI6IiJ9,[],Byeden fo Prison,False,False,65212,False,True,1602640436,1913051,,False,False,False,False,True,,,,realdonaldtrump,President Donald J. Trump,2020-10-13 21:53:56,[]
185,Xk1QmcrRK7Q2Eu6e61Iys4RVeWTAHHi4,,,US,en,en_US,3491502D-997D-48BC-BCB8-284F3147EB42,BIBn3E_rWTci8Xn6P9Xj3btShT85Wdtne0LtwNUyRQ5XjFNkuTq9j4MPAVLvAFhXrUU1A9UxyxBA7YIOjqDIDHI,87,8dd9aad29d9a614c338cff479f850d3ec57c525c33b3f702ab65e9e057fc087e,9,False,b10813bd9030,es6,prod,2419434321110746904,CGTjrJDMccY,392,750,,,,,,ACoVqKg272ZjkcY6H6elKv3snjb7DP1x3/yMVZUKq/LuHGFyBgn+8dxwMnuORj0poUB8MAWPVefTgjA69/8AGmaJMgZfLG7J5Ge3qcdB0x1BpUXCk/gQQMY7Y9PfHB69ae0Ww5U4BI5x19evT+tPMTEheRn1549hjrzgY+tArDBGo4HzZxx6njgHpgdhxURMuf4T/wAAH/xNSvHtbv7cYz744x+ucUn2dP7/AP6FSv3LUXuk395DHIWBQ9MZHsQOMfSq0N05k3cbjxkjJoopdDJMX7U2T6YJwTSgloywLAqcdSc8/pRRQaR1vfsyxbsCQzjcYwTz0PPcfj1rKZySeT1oopdX8glpa3b9Ef/Z,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/121594425_681572585822749_632726760334260483_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=oaDIa7XCweYAX9K72r-&tp=1&oh=62963db1d53cada2d14359c9d48238a2&oe=6006C8D5,"Photo by President Donald J. Trump in Johnstown, Pennsylvania. Image may contain: one or more people and crowd.",False,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiN2RjZDg2ODliOTIxNGZiM2I0MTA2NTAzYWJmODgwYTAyNDE5NDM0MzIxMTEwNzQ2OTA0In0sInNpZ25hdHVyZSI6IiJ9,[],"Proud citizens like you helped build this Country—and together, we are taking back our Country. We are returning power to YOU, the American People! #MAGA",False,False,2978,False,True,1602639068,292923,"Johnstown, Pennsylvania",False,False,False,False,True,,,,realdonaldtrump,President Donald J. Trump,2020-10-13 21:31:08,['MAGA']
